,departamento,cod_dpto,municipio,cod_mpio,dimension,sub_dimension,category,place_type,main_keywords,keyword,place_id,name,types,latitude,longitude,address,average_rating,user_ratings_total,place_link,phone,website,opening_hours,review_1_rating,review_1_text,review_2_rating,review_2_text,review_3_rating,review_3_text,review_4_rating,review_4_text,review_5_rating,review_5_text,city
502,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Turismo de aventura,"""ciclomontañismo"", ""barranquismo"", ""bungee"", ""parapente"", ""rafting"", ""escalada"", ""espeleología"", ""canopy"", ""hiking"", ""piragüismo"", ""buceo""",hiking,ChIJDc3GZADxL44RCfXtWA6kZeQ,Vereda El Diviso,"establishment,park,point_of_interest",2.1845941,-76.6325968,"59M8+RX, Sotará",5.0,1.0,https://maps.google.com/?cid=16457740794823832841,,,,5.0,Cerro closes its doors at the start of the ascent to the Sotará volcano.,,,,,,,,,59M8+RX
503,CAUCA,19,LA VEGA,19397,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Turismo de aventura,"""ciclomontañismo"", ""barranquismo"", ""bungee"", ""parapente"", ""rafting"", ""escalada"", ""espeleología"", ""canopy"", ""hiking"", ""piragüismo"", ""buceo""",hiking,ChIJeQfTIAC_L44RFaBwZ8AkQXY,Los Alpes,"establishment,park,point_of_interest",2.0256875,-76.8919375,"24G5+76, Bolívar",,,https://maps.google.com/?cid=8521132378749444117,,,,,,,,,,,,,,24G5+76
504,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Turismo de aventura,"""ciclomontañismo"", ""barranquismo"", ""bungee"", ""parapente"", ""rafting"", ""escalada"", ""espeleología"", ""canopy"", ""hiking"", ""piragüismo"", ""buceo""",hiking,ChIJzcsuLdDlL44R28kzzyBXc48,Cerró Lomagrande,"establishment,park,point_of_interest",2.2721301,-76.7226731,San Sebastián,4.4,27.0,https://maps.google.com/?cid=10336701368172267995,,,,5.0,"It's a place I've been going to since I was little, it's quiet and ideal for spending a spectacular afternoon.",5.0,"Very nice place, spectacular geographical features",5.0,,5.0,Exelente para pasear con familia y amigos.,4.0,What a good breakfast,
505,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Turismo de aventura,"""ciclomontañismo"", ""barranquismo"", ""bungee"", ""parapente"", ""rafting"", ""escalada"", ""espeleología"", ""canopy"", ""hiking"", ""piragüismo"", ""buceo""",hiking,ChIJdVeJNADzL44R2rPxm5ANDn8,Refugio Arenas,"establishment,park,point_of_interest",2.1499691,-76.6321667,"49X9+X4, Sotará",5.0,1.0,https://maps.google.com/?cid=9155270007233557466,,,,5.0,Rest and hydration shelter.,,,,,,,,,49X9+X4
506,CAUCA,19,LA VEGA,19397,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Turismo de aventura,"""ciclomontañismo"", ""barranquismo"", ""bungee"", ""parapente"", ""rafting"", ""escalada"", ""espeleología"", ""canopy"", ""hiking"", ""piragüismo"", ""buceo""",hiking,ChIJM0YbQACVL44RhQ92ipARnxM,Finca Buenos Aires,"establishment,park,point_of_interest",2.064665,-76.805679,"357V+VP, La Vega",,,https://maps.google.com/?cid=1413868120513580933,,,,,,,,,,,,,,357V+VP
507,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Turismo de aventura,"""ciclomontañismo"", ""barranquismo"", ""bungee"", ""parapente"", ""rafting"", ""escalada"", ""espeleología"", ""canopy"", ""hiking"", ""piragüismo"", ""buceo""",hiking,ChIJVedNGQCTL44Rtz92Zt2Ntzo,Vereda Chapiloma Alta,"establishment,park,point_of_interest",2.0653185,-76.6469588,"3983+46, Sotará",,,https://maps.google.com/?cid=4231006356984184759,,,,,,,,,,,,,,3983+46
508,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Turismo de aventura,"""ciclomontañismo"", ""barranquismo"", ""bungee"", ""parapente"", ""rafting"", ""escalada"", ""espeleología"", ""canopy"", ""hiking"", ""piragüismo"", ""buceo""",hiking,ChIJy7GT3f3xL44RZ8hWCyVaIQE,Cascada San Roque,"establishment,park,point_of_interest",2.1649567,-76.5995279,"5C72+X5, Sotará",5.0,3.0,https://maps.google.com/?cid=81445383419906151,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,5.0,"Excellent space to connect with nature, it is located 1 hour from Paispamba by car or motorcycle and 35 minutes walking.",5.0,Wonderful place to share with nature. Very good experience,5.0,Very beautiful,,,,,5C72+X5
509,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Experiencia de la caficultura,"""tour finca cafetera"", ""experiencia de café"", ""taller de barismo"", ""cata de café"", ""tour de café""",experiencia de café,ChIJowOnXgDjL44RjhY8sbThTl8,"La Pergola "" Casa Vieja""","cafe,establishment,food,meal_takeaway,point_of_interest,restaurant,store",2.3486163,-76.6846312,"casa vieja, carrera 18 # 12-425 barrio boyaca, fundacion casa valdocco",5.0,10.0,https://maps.google.com/?cid=6867674647970453134,313 6489540,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: 4:00 – 11:00 PM|Sunday: 5:00 – 10:00 PM,5.0,"It is a place where a pleasant atmosphere, delicious food and excellent service combine for a very special experience.",5.0,Highly recommended. A very nice and cozy place! 🫶🏻,5.0,A special place for unforgettable moments,5.0,"Excellent place, magical, delicious food 🌟",5.0,"Lindo lugar, linda experiencia",carrera 18 # 12-425 barrio boyaca
510,CAUCA,19,LA SIERRA,19392,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,Experiencia de la caficultura,"""tour finca cafetera"", ""experiencia de café"", ""taller de barismo"", ""cata de café"", ""tour de café""",experiencia de café,ChIJYw5g6uPDL44RKiPAt7ZMLaU,Restautante El Camionero Rica Comida,"establishment,food,point_of_interest,restaurant",2.1695776,-76.9020455,Patia,4.4,48.0,https://maps.google.com/?cid=11902253737860670250,311 3141344,,Monday: 7:00 AM – 9:00 PM|Tuesday: 7:00 AM – 9:00 PM|Wednesday: 8:00 AM – 9:00 PM|Thursday: 8:00 AM – 9:00 PM|Friday: 8:00 AM – 9:00 PM|Saturday: 8:00 AM – 9:00 PM|Sunday: 8:00 AM – 9:00 PM,4.0,"The food here is delicious, well-seasoned, and reasonably priced. It's a very well-maintained place.",5.0,Excellent seasoning,5.0,"Despite being run by young people, the food and accommodation are good and the price is excellent.",5.0,"Exquisite food, super recommended, finger-licking dishes.",4.0,"Good food, good service, ideal place and food for travelers and truckers at a good price.",
511,CAUCA,19,LA VEGA,19397,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,rutas agroturísticas," ""tour en finca"", ""experiencia agroturística"" ""agroturismo"", ""turismo agrícola""",turismo agrícola,ChIJV0DEvWLrL44RFk8ant49b_M,"Quebrada San Francisco, San Miguel","establishment,lodging,point_of_interest",2.138158,-76.7670912,La Vega,,,https://maps.google.com/?cid=17541307099975929622,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,
512,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,rutas agroturísticas," ""tour en finca"", ""experiencia agroturística"" ""agroturismo"", ""turismo agrícola""",turismo agrícola,ChIJzR1M1NbtL44RfwBYYFgVbiM,Rioblanco,"establishment,lodging,point_of_interest",2.1201177,-76.6883928,Sotara,4.8,4.0,https://maps.google.com/?cid=2553001508083335295,310 5252136,,,5.0,"A very welcoming township, landscapes to admire",5.0,"Beautiful Indigenous Reservation, with imposing mountains, steep streets, rivers and waterfalls, land of the Yanacona people.",5.0,"The trout is unmissable.
The view is unique.",4.0,,,,
513,CAUCA,19,LA VEGA,19397,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,rutas agroturísticas," ""tour en finca"", ""experiencia agroturística"" ""agroturismo"", ""turismo agrícola""",turismo agrícola,ChIJv65h1siVL44RgZegDDVipjY,Laguna El Guambial,"establishment,lodging,point_of_interest",2.0776557,-76.7886223,"Unnamed Road, La Vega",5.0,2.0,https://maps.google.com/?cid=3937942904166717313,,,,5.0,Rural area tourist site,5.0,,,,,,,,Unnamed Road
514,CAUCA,19,LA VEGA,19397,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias de aventura y agroturismo,rutas agroturísticas," ""tour en finca"", ""experiencia agroturística"" ""agroturismo"", ""turismo agrícola""",turismo agrícola,ChIJS0cP9fGXL44R_Fok3KiBXPY,Las Cuevas,"establishment,lodging,point_of_interest",2.0041193,-76.784774,"Unnamed Road, La Vega",4.0,2.0,https://maps.google.com/?cid=17752206393435511548,315 7395655,,Monday: 12:00 – 7:00 PM|Tuesday: 12:00 – 7:00 PM|Wednesday: 12:00 – 7:00 PM|Thursday: 12:00 – 7:00 PM|Friday: 8:00 AM – 7:00 PM|Saturday: 8:00 AM – 7:00 PM|Sunday: 8:00 AM – 7:00 PM,5.0,"Las Cuevas, located a few minutes from the municipal seat of Vega Cauca, for ecotourism, family events, meetings and spending a pleasant day.",3.0,,,,,,,,Unnamed Road
515,CAUCA,19,LA SIERRA,19392,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Tratamientos y terapias de relajación,"""masajes terapéuticos"", ""aromaterapia y reflexología"", ""fangoterapia"", ""hidroterapia"", ""spa""",masajes terapéuticos,ChIJbVHkf3HpL44RUmW8QRXUxfE,Afrodita Fisioterapia Y Estética,"establishment,health,physiotherapist,point_of_interest",2.1779419,-76.7638851,"194001 Centro, La Sierra",,,https://maps.google.com/?cid=17421563921314899282,310 8307183,,Monday: 9:00 AM – 7:00 PM|Tuesday: 9:00 AM – 7:00 PM|Wednesday: 9:00 AM – 7:00 PM|Thursday: 9:00 AM – 7:00 PM|Friday: 9:00 AM – 7:00 PM|Saturday: 9:00 AM – 7:00 PM|Sunday: Closed,,,,,,,,,,,194001 Centro
516,CAUCA,19,LA VEGA,19397,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Tratamientos y terapias de relajación,"""masajes terapéuticos"", ""aromaterapia y reflexología"", ""fangoterapia"", ""hidroterapia"", ""spa""",spa,ChIJU4NONfOVL44RCl-ViGvFBzY,Discoteca El Chongo Santa Barbara,"establishment,point_of_interest,spa",2.0635978,-76.82198009999999,La Vega,1.0,1.0,https://maps.google.com/?cid=3893297468528746250,314 4009262,https://palechorcamilo301.wixsite.com/website,,1.0,,,,,,,,,,
517,CAUCA,19,ROSAS,19622,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Tratamientos y terapias de relajación,"""masajes terapéuticos"", ""aromaterapia y reflexología"", ""fangoterapia"", ""hidroterapia"", ""spa""",spa,ChIJwd5TOPbnL44RzqG_DopNHnA,Spa De Uñas Ckanny,"beauty_salon,establishment,point_of_interest",2.2626271,-76.7397263,"25, Rosas",,,https://maps.google.com/?cid=8078980036897513934,,,Monday: 8:00 AM – 9:00 PM|Tuesday: 8:00 AM – 9:00 PM|Wednesday: 8:00 AM – 9:00 PM|Thursday: 8:00 AM – 9:00 PM|Friday: 8:00 AM – 9:00 PM|Saturday: 8:00 AM – 9:00 PM|Sunday: 8:00 AM – 9:00 PM,,,,,,,,,,,25
518,CAUCA,19,ROSAS,19622,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Tratamientos y terapias de relajación,"""masajes terapéuticos"", ""aromaterapia y reflexología"", ""fangoterapia"", ""hidroterapia"", ""spa""",spa,ChIJB9HGSzrnL44R1TqT3histls,Diseño De Cejas Johanna López,"beauty_salon,establishment,point_of_interest,spa",2.2614509,-76.7395787,"Cra. 4 #4, Rosas",,,https://maps.google.com/?cid=6608658726026164949,,,,,,,,,,,,,,Cra. 4 #4
519,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Terapias alternativas y holísticas,"""acupuntura"", ""reiki"", ""cristaloterapia"", ""bioenergética""",acupuntura,ChIJ6wZSrifjL44RgzQmMgXwAE8,Fisioestet Timbio,"establishment,health,point_of_interest",2.3508492,-76.6802022,"193520, Cl. 19 #19-39",5.0,1.0,https://maps.google.com/?cid=5692813834103174275,323 4090785,,"Monday: 7:00 – 11:00 AM, 2:00 – 5:00 PM|Tuesday: 7:00 – 11:00 AM, 2:00 – 5:00 PM|Wednesday: 7:00 – 11:00 AM, 2:00 – 5:00 PM|Thursday: 7:00 – 11:00 AM, 2:00 – 5:00 PM|Friday: 7:00 – 11:00 AM, 2:00 – 5:00 PM|Saturday: 7:00 – 11:00 AM|Sunday: Closed",5.0,,,,,,,,,,193520
520,CAUCA,19,SOTARA,19760,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Termales,"""aguas termales"", ""aguas mineromedicinales"", ""piscinas de agua natural"", ""fuentes termales"", ""manantial termal"", ""piscina termal""",piscinas de agua natural,ChIJC9bj1jrjL44RmcCC7IOOO0U,Centro Recreacional Los Lagos,"establishment,point_of_interest",2.3455271,-76.65546230000001,Timbío,3.9,68.0,https://maps.google.com/?cid=4988737709502808217,311 6345926,,Monday: 9:00 AM – 5:00 PM|Tuesday: 9:00 AM – 5:00 PM|Wednesday: 9:00 AM – 5:00 PM|Thursday: 9:00 AM – 5:00 PM|Friday: 9:00 AM – 5:00 PM|Saturday: 9:00 AM – 5:00 PM|Sunday: 9:00 AM – 5:00 PM,5.0,Super!!,3.0,The site is neglected. It has a lot of potential. You can catch good trout. Variety of dishes for lunch,3.0,"You can go fishing, there are cabins to sleep in, some animals and games for children.",1.0,"The service is good, it's a shame there's nothing to do there. They charged us admission, but there was nothing to do there except ride horses.",1.0,"They charged me to enter and it turns out it only had a dirty pool, it has a lot of space but nothing interesting to see, the place is very neglected, the lakes are full of weeds and obviously there are no fish, I don't understand what the attraction of the place is.",
521,CAUCA,19,LA VEGA,19397,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Retiros,"""vipassana"", ""retiros espirituales"",""retiros de conexión naturaleza"", ""retiro de yoga"", ""retiro indígena""",retiro de yoga,ChIJdUsH7tKVL44RQWmJtlisBd8,Centro Santa Barbara,"establishment,point_of_interest",2.063306,-76.821416,"santa barbara, La Vega",,,https://maps.google.com/?cid=16070440342361041217,311 6759854,,,,,,,,,,,,,santa barbara
522,CAUCA,19,LA SIERRA,19392,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Servicios Wellness,Retiros,"""vipassana"", ""retiros espirituales"",""retiros de conexión naturaleza"", ""retiro de yoga"", ""retiro indígena""",retiro indígena,ChIJ9RLp8HzvL44RyqCBdq2A6SQ,Vda. El Retiro,"establishment,point_of_interest",2.2147182,-76.7163163,"Rosas, RD25-15, La Sierra",,,https://maps.google.com/?cid=2659798537444892874,,,,,,,,,,,,,,RD25-15
523,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura Turística,Servicios Turísticos,Alojamiento / Hospedajes,Hoteles,"""hotel"", ""eco-hotel""",hotel,ChIJ66546ueeL44RkGF1kjMKIXQ,Hotel White House,"establishment,lodging,point_of_interest",1.8391389,-76.769565,"calle 3 # 6 58, San Sebastián",4.1,71.0,https://maps.google.com/?cid=8367980799247868304,311 7548047,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.0,Nice,3.0,The only hotel in that town is called Casa Blanca.,5.0,"The hotel is a simple but very nice place, I stayed in room 11, a spacious and comfortable place, the best thing is that it has a spectacular view where you stand surrounded by mountains, a river, trees and animals. But more than the hotel, San Sebastián is a beautiful municipality full of beautiful and friendly people, surrounded by unique landscapes.
One more plus point next to the hotel early in the morning they sell delicious freshly baked bread.",5.0,"The extra services are excellent, especially for people who come to carry out commercial, social or environmental activities. It should be noted that the area has very interesting tourist sites such as the town's viewpoint, the lagoons and the landscapes.

It is an appropriate place to visit.",3.0,"The rooms are small, the beds are comfortable, and the bathrooms are shared. That is, the room doesn't have a private bathroom. The bathrooms are far from the room, and the water is cold.

The Wi-Fi is poor quality, and the only additional service is Spanish TV.",calle 3 # 6 58
