,departamento,municipio,cod_mpio,category,place_type,name,types,latitude,longitude,address,place_link,city,rating,text_en,municipality_std,text_es,text_es_norm,tokens_es,sentiment_score,sentiment_label,doc_clean
1035,CAUCA,ROSAS,19622,Atractivos naturales,Atractivos de montaña,"Restaurante ""El Mirador""","establishment,food,point_of_interest,restaurant",2.2661463,-76.7386629,Rosas,https://maps.google.com/?cid=17105663365238549282,,4.0,"Good place, good prices and very good customer service.",ROSAS,"Buen lugar, buenos precios y muy buen servicio al cliente.",buen lugar buenos precios y muy buen servicio al cliente,"['buen', 'lugar', 'buenos', 'precios', 'buen', 'servicio', 'cliente']",1,positive,buen buenos precios buen servicio cliente
1036,CAUCA,ROSAS,19622,Atractivos naturales,Atractivos de montaña,"Restaurante ""El Mirador""","establishment,food,point_of_interest,restaurant",2.2661463,-76.7386629,Rosas,https://maps.google.com/?cid=17105663365238549282,,5.0,,ROSAS,,,[],0,neutral,
1037,CAUCA,ROSAS,19622,Atractivos naturales,Atractivos de montaña,"Restaurante ""El Mirador""","establishment,food,point_of_interest,restaurant",2.2661463,-76.7386629,Rosas,https://maps.google.com/?cid=17105663365238549282,,4.0,,ROSAS,,,[],0,neutral,
1038,CAUCA,SOTARA,19760,Atractivos naturales,Flora y botánica,Vivero Marianita,"establishment,point_of_interest",2.348787,-76.68665759999999,"25, Timbío",https://maps.google.com/?cid=8927244106400508381,25,5.0,,SOTARA,,,[],0,neutral,
1039,CAUCA,SOTARA,19760,Atractivos naturales,Flora y botánica,Vivero Marianita,"establishment,point_of_interest",2.348787,-76.68665759999999,"25, Timbío",https://maps.google.com/?cid=8927244106400508381,25,5.0,,SOTARA,,,[],0,neutral,
1040,CAUCA,SOTARA,19760,Atractivos naturales,Flora y botánica,Vivero Marianita,"establishment,point_of_interest",2.348787,-76.68665759999999,"25, Timbío",https://maps.google.com/?cid=8927244106400508381,25,5.0,,SOTARA,,,[],0,neutral,
1041,CAUCA,SOTARA,19760,Atractivos naturales,Flora y botánica,Vivero Marianita,"establishment,point_of_interest",2.348787,-76.68665759999999,"25, Timbío",https://maps.google.com/?cid=8927244106400508381,25,5.0,,SOTARA,,,[],0,neutral,
1042,CAUCA,SOTARA,19760,Atractivos naturales,Flora y botánica,Vivero Marianita,"establishment,point_of_interest",2.348787,-76.68665759999999,"25, Timbío",https://maps.google.com/?cid=8927244106400508381,25,5.0,,SOTARA,,,[],0,neutral,
1043,CAUCA,SOTARA,19760,Atractivos comunitarios,Comunidad indígena,Maloka Ambiwaska,"establishment,lodging,point_of_interest",2.3612618,-76.6431921,Sotara,https://maps.google.com/?cid=10060435802610435312,,5.0,A place full of healing and harmony,SOTARA,Un lugar lleno de curación y armonía,un lugar lleno de curacion y armonia,"['lugar', 'lleno', 'curacion', 'armonia']",0,neutral,lleno curacion armonia
1044,CAUCA,SOTARA,19760,Atractivos comunitarios,Comunidad indígena,Maloka Ambiwaska,"establishment,lodging,point_of_interest",2.3612618,-76.6431921,Sotara,https://maps.google.com/?cid=10060435802610435312,,5.0,The best,SOTARA,El mejor,el mejor,['mejor'],0,neutral,mejor
1045,CAUCA,LA SIERRA,19392,Salud,Servicios de salud básicos,Ese Centro Ii,"establishment,health,hospital,point_of_interest",2.1806501,-76.761422,La Sierra,https://maps.google.com/?cid=6543339568845779468,,5.0,,LA SIERRA,,,[],0,neutral,
1046,CAUCA,LA SIERRA,19392,Salud,Servicios de salud básicos,Ese Centro Ii,"establishment,health,hospital,point_of_interest",2.1806501,-76.761422,La Sierra,https://maps.google.com/?cid=6543339568845779468,,4.0,,LA SIERRA,,,[],0,neutral,
1047,CAUCA,LA VEGA,19397,Salud,Servicios de salud básicos,Centro De Salud Guachicono,"establishment,health,point_of_interest",2.0302528,-76.67347319999999,La Vega,https://maps.google.com/?cid=11206097479886541685,,5.0,"THERE IS WARMTH IN THE COMMUNITY... KIND, LOVING AND RESPECTFUL... I CONGRATULATE THE COMMUNITY AND THANK YOU FOR YOUR WELCOMING...🙏🙏🙏",LA VEGA,"Hay calidez en la comunidad ... amable, amorosa y respetuosa ... felicito a la comunidad y gracias por su bienvenida ... 🙏🙏🙏",hay calidez en la comunidad amable amorosa y respetuosa felicito a la comunidad y gracias por su bienvenida,"['calidez', 'comunidad', 'amable', 'amorosa', 'respetuosa', 'felicito', 'comunidad', 'gracias', 'bienvenida']",1,positive,calidez comunidad amable amorosa respetuosa felicito comunidad gracias bienvenida
1048,CAUCA,ROSAS,19622,Salud,Servicios de salud básicos,Hospital Ese Centro 2 Rosas Cauca,"establishment,health,hospital,point_of_interest",2.2595282,-76.740365,"Cl. 3, Rosas",https://maps.google.com/?cid=17940071565437027984,Cl. 3,1.0,They don't answer the cell phone number,ROSAS,No contestan el número de teléfono celular,no contestan el numero de telefono celular,"['contestan', 'numero', 'telefono', 'celular']",0,neutral,contestan numero telefono celular
1049,CAUCA,ROSAS,19622,Salud,Servicios de salud básicos,Hospital Ese Centro 2 Rosas Cauca,"establishment,health,hospital,point_of_interest",2.2595282,-76.740365,"Cl. 3, Rosas",https://maps.google.com/?cid=17940071565437027984,Cl. 3,5.0,,ROSAS,,,[],0,neutral,
1050,CAUCA,ROSAS,19622,Salud,Servicios de salud básicos,Hospital Ese Centro 2 Rosas Cauca,"establishment,health,hospital,point_of_interest",2.2595282,-76.740365,"Cl. 3, Rosas",https://maps.google.com/?cid=17940071565437027984,Cl. 3,5.0,,ROSAS,,,[],0,neutral,
1051,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Puesto De Salud,"establishment,health,hospital,point_of_interest",2.2550578,-76.6152912,Sotara,https://maps.google.com/?cid=10589678164568863941,,5.0,,SOTARA,,,[],0,neutral,
1052,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Gama Salud Centro Fisioterapeutico,"establishment,health,point_of_interest",2.351316,-76.6756572,Timbío,https://maps.google.com/?cid=8062237633478589940,,4.0,Very cozy 🎒🍃,SOTARA,Muy acogedor 🎒🍃,muy acogedor,['acogedor'],0,neutral,acogedor
1053,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Centro Estetico Y Belleza Nueva Imagen,"beauty_salon,establishment,point_of_interest",2.3531372,-76.68523619999999,"Cl. 17 #20-50, Timbío",https://maps.google.com/?cid=5316166727351190745,Cl. 17 #20-50,4.0,,SOTARA,,,[],0,neutral,
1054,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Centro Estetico Y Belleza Nueva Imagen,"beauty_salon,establishment,point_of_interest",2.3531372,-76.68523619999999,"Cl. 17 #20-50, Timbío",https://maps.google.com/?cid=5316166727351190745,Cl. 17 #20-50,5.0,,SOTARA,,,[],0,neutral,
1055,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Centro De Integración Ciudadana,"establishment,health,point_of_interest",2.2517686,-76.6130723,Sotara,https://maps.google.com/?cid=14959719233701346050,,5.0,,SOTARA,,,[],0,neutral,
1056,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Hospital Timbío E.S.E,"establishment,health,hospital,point_of_interest",2.354669,-76.6856069,"Barrio San Judas, Cra. 22 #18-00, Timbío",https://maps.google.com/?cid=9109773439399943327,Cra. 22 #18-00,1.0,"It seems incredible to me that the ambulance drivers, being without patients or paramedics, turn on the lights and the siren simply to give them a way, this morning an ambulance from that Timbio Timbio with order number 805 did this and pulled the ambulance when it was surprised, this happened on the Pan-American highway going down from Villa del Viento to Campanario, more control with these people",SOTARA,"It seems incredible to me that the ambulance drivers, being without patients or paramedics, turn on the lights and the siren simply to give them a way, this morning an ambulance from that Timbio Timbio with order number 805 did this and pulled the ambulance when it was surprised, this happened on the Pan-American highway going down from Villa del Viento to Campanario, more control with these people",it seems incredible to me that the ambulance drivers being without patients or paramedics turn on the lights and the siren simply to give them a way this morning an ambulance from that timbio timbio with order number 805 did this and pulled the ambulance when it was surprised this happened on the pan american highway going down from villa del viento to campanario more control with these people,"['seems', 'incredible', 'that', 'the', 'ambulance', 'drivers', 'being', 'without', 'patients', 'paramedics', 'turn', 'the', 'lights', 'and', 'the', 'siren', 'simply', 'give', 'them', 'way', 'this', 'morning', 'ambulance', 'from', 'that', 'timbio', 'timbio', 'with', 'order', 'number', '805', 'did', 'this', 'and', 'pulled', 'the', 'ambulance', 'when', 'was', 'surprised', 'this', 'happened', 'the', 'pan', 'american', 'highway', 'going', 'down', 'from', 'villa', 'viento', 'campanario', 'more', 'control', 'with', 'these', 'people']",0,neutral,seems incredible that the ambulance drivers being without patients paramedics turn the lights and the siren simply give them way this morning ambulance from that timbio timbio with order number did this and pulled the ambulance when was surprised this happened the pan american highway going down from villa viento campanario more control with these people
1057,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Hospital Timbío E.S.E,"establishment,health,hospital,point_of_interest",2.354669,-76.6856069,"Barrio San Judas, Cra. 22 #18-00, Timbío",https://maps.google.com/?cid=9109773439399943327,Cra. 22 #18-00,1.0,"To schedule an appointment is terrible, the numbers don't work and the person must go in person to schedule an appointment. They don't think about the people who work.",SOTARA,"Para programar una cita es terrible, los números no funcionan y la persona debe ir en persona para programar una cita. No piensan en las personas que trabajan.",para programar una cita es terrible los numeros no funcionan y la persona debe ir en persona para programar una cita no piensan en las personas que trabajan,"['programar', 'cita', 'terrible', 'numeros', 'funcionan', 'persona', 'debe', 'persona', 'programar', 'cita', 'piensan', 'personas', 'trabajan']",0,neutral,programar cita terrible numeros funcionan persona debe persona programar cita piensan personas trabajan
1058,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Hospital Timbío E.S.E,"establishment,health,hospital,point_of_interest",2.354669,-76.6856069,"Barrio San Judas, Cra. 22 #18-00, Timbío",https://maps.google.com/?cid=9109773439399943327,Cra. 22 #18-00,3.0,The service on this site is good,SOTARA,El servicio en este sitio es bueno,el servicio en este sitio es bueno,"['servicio', 'sitio', 'bueno']",-1,negative,servicio bueno
1059,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Hospital Timbío E.S.E,"establishment,health,hospital,point_of_interest",2.354669,-76.6856069,"Barrio San Judas, Cra. 22 #18-00, Timbío",https://maps.google.com/?cid=9109773439399943327,Cra. 22 #18-00,5.0,"I was treated very well, thanks to the team of doctors and nurses.",SOTARA,"Fui tratado muy bien, gracias al equipo de médicos y enfermeras.",fui tratado muy bien gracias al equipo de medicos y enfermeras,"['fui', 'tratado', 'bien', 'gracias', 'equipo', 'medicos', 'enfermeras']",0,neutral,fui tratado bien gracias equipo medicos enfermeras
1060,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Hospital Timbío E.S.E,"establishment,health,hospital,point_of_interest",2.354669,-76.6856069,"Barrio San Judas, Cra. 22 #18-00, Timbío",https://maps.google.com/?cid=9109773439399943327,Cra. 22 #18-00,5.0,Parties,SOTARA,Fiestas,fiestas,['fiestas'],0,neutral,fiestas
1061,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Peluquería Loren'S,"beauty_salon,establishment,point_of_interest",2.3530474,-76.6853734,"Cl. 17 #20-59, Timbío",https://maps.google.com/?cid=1866191133008135244,Cl. 17 #20-59,5.0,Excellent,SOTARA,Excelente,excelente,['excelente'],1,positive,excelente
1062,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Vacunación Covid-19 - Centro De Salud Paispamba,"establishment,health,point_of_interest",2.25024,-76.6153199,Sotara,https://maps.google.com/?cid=8317438055904669061,,5.0,,SOTARA,,,[],0,neutral,
1063,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Centro De Belleza Oasis,"beauty_salon,establishment,point_of_interest",2.3541669,-76.6863321,"Cl. 18 #22-05, Timbío",https://maps.google.com/?cid=5344546018090675026,Cl. 18 #22-05,5.0,Very good service. I liked the place.,SOTARA,Muy buen servicio. Me gustó el lugar.,muy buen servicio me gusto el lugar,"['buen', 'servicio', 'gusto', 'lugar']",0,neutral,buen servicio gusto
1064,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Sala De Belleza Neferet,"beauty_salon,establishment,point_of_interest",2.3496566,-76.6860817,"25, Timbío",https://maps.google.com/?cid=6794179176622445063,25,4.0,Hair salon,SOTARA,Salón,salon,['salon'],0,neutral,salon
1065,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Sala De Belleza Neferet,"beauty_salon,establishment,point_of_interest",2.3496566,-76.6860817,"25, Timbío",https://maps.google.com/?cid=6794179176622445063,25,5.0,,SOTARA,,,[],0,neutral,
1066,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Sala De Belleza Neferet,"beauty_salon,establishment,point_of_interest",2.3496566,-76.6860817,"25, Timbío",https://maps.google.com/?cid=6794179176622445063,25,5.0,,SOTARA,,,[],0,neutral,
1067,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Sala De Belleza Neferet,"beauty_salon,establishment,point_of_interest",2.3496566,-76.6860817,"25, Timbío",https://maps.google.com/?cid=6794179176622445063,25,4.0,,SOTARA,,,[],0,neutral,
1068,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Sala De Belleza Neferet,"beauty_salon,establishment,point_of_interest",2.3496566,-76.6860817,"25, Timbío",https://maps.google.com/?cid=6794179176622445063,25,2.0,,SOTARA,,,[],0,neutral,
1069,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Fisioestet Timbio,"establishment,health,point_of_interest",2.3508492,-76.6802022,"193520, Cl. 19 #19-39",https://maps.google.com/?cid=5692813834103174275,193520,5.0,,SOTARA,,,[],0,neutral,
1070,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Diana Guerrero Centro De Reparación Capilar,"beauty_salon,establishment,point_of_interest",2.3531936,-76.6821585,"Cl. 18 #16, Timbío",https://maps.google.com/?cid=1838975894844115240,Cl. 18 #16,5.0,,SOTARA,,,[],0,neutral,
1071,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Eliana Flores - Salón De Belleza,"beauty_salon,establishment,hair_care,point_of_interest",2.3529385,-76.68221989999999,"Cra. 16 #17 -55, Timbío",https://maps.google.com/?cid=9855472404736129580,Cra. 16 #17 -55,5.0,"My experience at the place was very positive, it is a place that projects too much professionalism not only in the facilities but in the salon staff, without a doubt, highly recommended",SOTARA,"Mi experiencia en el lugar fue muy positiva, es un lugar que proyecta demasiado profesionalismo no solo en las instalaciones sino en el personal del salón, sin duda, muy recomendable.",mi experiencia en el lugar fue muy positiva es un lugar que proyecta demasiado profesionalismo no solo en las instalaciones sino en el personal del salon sin duda muy recomendable,"['experiencia', 'lugar', 'positiva', 'lugar', 'proyecta', 'demasiado', 'profesionalismo', 'solo', 'instalaciones', 'sino', 'personal', 'salon', 'duda', 'recomendable']",1,positive,experiencia positiva proyecta demasiado profesionalismo solo instalaciones sino personal salon duda recomendable
1072,CAUCA,SOTARA,19760,Salud,Servicios de salud básicos,Eliana Flores - Salón De Belleza,"beauty_salon,establishment,hair_care,point_of_interest",2.3529385,-76.68221989999999,"Cra. 16 #17 -55, Timbío",https://maps.google.com/?cid=9855472404736129580,Cra. 16 #17 -55,5.0,Very good service and excellent work!,SOTARA,Muy buen servicio y excelente trabajo!,muy buen servicio y excelente trabajo,"['buen', 'servicio', 'excelente', 'trabajo']",1,positive,buen servicio excelente trabajo
